date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-06-06 19:00:00,3,0.0,20.24666667,71.68221667,802.773,61.7296,179.9066667,27.81,81.07833333
2021-06-06 20:00:00,3,0.0,18.76666667,88.04055,1056.612,76.75423333,229.6866667,27.63666667,82.75833333
2021-06-06 21:00:00,3,0.0,22.97833333,80.38485,1006.57,75.3741,226.63,27.97,82.79833333
2021-06-06 22:00:00,3,0.0,17.64333333,76.42613333,863.511,73.1157,208.7266667,28.155,83.125
2021-06-06 23:00:00,3,0.0,14.71166667,72.86001667,720.643,68.47343333,184.2733333,28.375,82.545
2021-06-07 00:00:00,3,0.0,14.505,68.99945,634.693,65.55633333,165.9333333,28.34166667,83.04333333
2021-06-07 01:00:00,3,0.0,12.27586207,78.82460345,562.1327586,71.09417241,151.7793103,28.03793103,84.85862069
2021-06-07 02:00:00,3,0.0,11.13833333,78.81445,502.33,71.20233333,132.31,27.86166667,85.69166667
2021-06-07 03:00:00,3,0.0,11.605,78.38913333,518.756,72.6452,131.0,27.56166667,86.99333333
2021-06-07 04:00:00,3,0.0,11.81666667,80.35213333,538.238,75.34273333,133.62,27.45833333,87.66166667
2021-06-07 05:00:00,3,0.0,12.58679245,82.03858491,745.5486792,79.11501887,167.0867925,27.30943396,88.69622642
2021-06-07 06:00:00,3,0.0,16.4,75.73908333,1005.233,78.32256667,223.1366667,27.87833333,87.55833333
2021-06-07 07:00:00,3,0.0,19.91166667,66.28396667,1095.385,64.4585,258.5066667,29.05166667,83.62166667
2021-06-07 08:00:00,3,0.0,10.90508475,45.38189831,713.6277966,39.71338983,184.7322034,30.44576271,74.16949153
2021-06-07 09:00:00,3,0.0,9.988888889,43.73127778,617.9911111,30.14685185,174.1814815,30.60740741,70.59814815
2021-06-07 16:00:00,3,0.0,10.42619048,166.6680476,861.6828571,127.2590476,162.1904762,25.15952381,90.57380952
2021-06-07 17:00:00,3,0.0,8.083333333,143.4298667,1250.286,117.8132,229.6866667,26.18166667,88.05166667
2021-06-07 18:00:00,3,0.0,4.575,113.1792188,994.87125,95.629125,194.04375,25.98125,86.41875
2021-06-07 22:00:00,3,0.0,16.93035714,74.24346429,747.1510714,80.11942857,167.4928571,26.13571429,84.60357143
2021-06-07 23:00:00,3,0.0,23.46,75.21561667,723.699,83.78036667,156.7633333,26.24666667,83.80333333
2021-06-08 00:00:00,3,0.0,15.935,72.27111667,726.564,83.2785,135.3666667,26.185,84.07166667
2021-06-08 01:00:00,3,0.0,38.9137931,72.0217931,802.2,82.54841379,162.1689655,26.10344828,84.87931034
2021-06-08 02:00:00,3,0.0,27.18166667,70.37355,752.922,79.48313333,155.4533333,26.15333333,84.87833333
2021-06-08 03:00:00,3,0.0,16.13333333,72.69643333,586.943,81.05146667,131.8733333,26.135,85.01
2021-06-08 04:00:00,3,0.0,15.25,73.54706667,659.905,82.5257,148.03,26.03666667,85.4
2021-06-08 05:00:00,3,0.0,20.04333333,75.01931667,881.465,83.02756667,189.5133333,26.15833333,85.21166667
2021-06-08 06:00:00,3,0.0,21.81333333,81.00646667,1200.817,86.3838,263.31,27.01666667,83.84
2021-06-08 07:00:00,3,0.0,16.255,74.26683333,1171.785,72.20606667,276.41,28.87166667,80.22833333
2021-06-08 08:00:00,3,0.0,10.49,67.5272,679.578,58.0597,156.3266667,25.725,86.75
2021-06-08 09:00:00,3,0.0,15.905,115.9478667,783.291,103.4786333,141.48,24.07166667,94.40666667
2021-06-08 10:00:00,3,0.0,13.905,106.3618833,955.191,97.07983333,170.3,23.95333333,93.63666667
2021-06-08 11:00:00,3,0.0,5.92,102.56675,900.947,96.04473333,168.5533333,24.41333333,93.015
2021-06-08 12:00:00,3,0.0,6.655,92.261,779.28,85.9133,148.9033333,25.52,89.58
2021-06-08 13:00:00,3,0.0,4.732075472,80.92745283,696.8977358,74.00166038,152.2566038,27.12641509,85.71886792
2021-06-08 14:00:00,3,0.0,4.843396226,53.37137736,718.5203774,56.46,159.1773585,27.85283019,79.56226415
2021-06-08 15:00:00,3,0.0,13.61,57.77763333,672.129,57.65193333,159.3833333,27.82666667,76.08833333
2021-06-08 16:00:00,3,0.0,12.745,70.56985,579.494,65.43086667,164.1866667,27.52333333,77.0
2021-06-08 17:00:00,3,0.0,17.36,81.75895,784.055,78.16573333,197.3733333,27.44,77.97666667
2021-06-08 18:00:00,3,0.0,14.44666667,81.2682,958.247,81.33376667,230.56,27.83333333,77.27166667
2021-06-08 19:00:00,3,0.0,16.015,77.9311,1123.08,84.84683333,272.48,28.165,76.20833333
2021-06-08 20:00:00,3,0.0,20.14666667,82.21698333,1463.824,91.87296667,331.43,28.28666667,76.22833333
2021-06-08 21:00:00,3,0.0,26.8,53.9825,2062.991,70.60636667,459.3733333,28.76333333,75.845
2021-06-08 22:00:00,3,0.0,34.70666667,57.09058333,2388.646,75.34273333,532.7333333,28.61166667,76.74166667
2021-06-08 23:00:00,3,0.0,50.235,58.72641667,2164.03,75.49956667,487.32,27.71166667,81.54666667
2021-06-09 00:00:00,3,0.0,43.245,82.54415,1491.137,96.38976667,353.7,27.36333333,82.435
2021-06-09 01:00:00,3,0.0,47.42241379,90.97489655,1736.585172,104.3536552,415.5862069,27.17586207,83.65172414
2021-06-09 02:00:00,3,0.0,45.68833333,56.79613333,1810.871,79.35766667,440.5966667,27.75166667,82.075
2021-06-09 03:00:00,3,0.0,45.54,51.26701667,1785.277,73.42936667,435.3566667,27.235,83.84
2021-06-09 04:00:00,3,0.0,48.42,56.76341667,1722.629,78.91853333,426.1866667,26.84166667,84.91333333
2021-06-09 05:00:00,3,0.0,48.83,53.42631667,2271.945,76.44056667,548.4533333,26.925,85.00166667
2021-06-09 06:00:00,3,0.0,55.62833333,84.11455,3148.826,103.1022333,0.0,28.69333333,80.65
2021-06-09 07:00:00,3,0.0,29.68333333,75.28105,1451.791,74.18216667,382.9566667,29.3,79.19333333
2021-06-09 08:00:00,3,0.0,25.86833333,69.52291667,836.58,60.5063,273.79,29.935,76.13666667
2021-06-09 09:00:00,3,0.0,22.91166667,82.11883333,551.035,62.2942,207.8533333,30.225,77.15333333
2021-06-09 10:00:00,3,0.0,14.585,51.95406667,359.462,40.5571,200.8666667,32.195,66.85833333
2021-06-09 11:00:00,3,0.0,13.16166667,46.5231,314.004,29.3592,219.2066667,33.07666667,63.23333333
2021-06-09 12:00:00,3,0.0,13.12666667,31.70245,301.207,13.76996667,245.8433333,33.05833333,62.66166667
2021-06-09 13:00:00,3,0.0,13.08,50.0565,316.678,34.50333333,235.8,32.92,61.64666667
2021-06-09 14:00:00,3,0.0,15.79166667,85.71766667,424.402,56.20906667,221.8266667,31.03,69.70833333
2021-06-09 15:00:00,3,0.0,15.795,130.3759167,680.724,99.4637,199.9933333,30.49166667,75.67333333
2021-06-09 16:00:00,3,0.0,11.57,73.57978333,610.818,58.37336667,195.6266667,29.395,69.80333333
2021-06-09 17:00:00,3,0.0,16.14528302,101.2241321,950.3150943,86.28792453,236.7886792,28.33584906,74.18867925
2021-06-09 18:00:00,3,0.0,18.29666667,106.1983,954.045,92.1239,227.0666667,27.97,79.28166667
2021-06-09 19:00:00,3,0.0,16.92833333,83.19848333,774.123,81.9611,206.1066667,27.445,80.55333333
2021-06-09 20:00:00,3,0.0,19.94,74.2014,755.978,81.80426667,210.4733333,27.265,78.065
2021-06-09 21:00:00,3,0.0,37.31166667,65.5642,662.197,76.0328,190.3866667,27.255,76.5
2021-06-09 22:00:00,3,0.0,45.01166667,31.27713333,987.661,49.18293333,243.66,28.14333333,76.05833333
2021-06-09 23:00:00,3,0.0,45.26833333,23.85045,740.316,41.6863,203.05,27.92333333,77.71833333
2021-06-10 00:00:00,3,0.0,42.39833333,73.28533333,706.318,83.749,193.88,27.02166667,81.10666667
2021-06-10 01:00:00,3,0.0,36.41206897,84.13824138,513.3289655,91.63393103,148.1655172,26.60517241,84.00517241
2021-06-10 02:00:00,3,0.0,19.73166667,72.95816667,433.379,79.044,139.7333333,26.39333333,84.89333333
2021-06-10 03:00:00,3,0.0,19.97166667,74.33226667,527.542,85.38006667,151.0866667,26.365,85.92333333
2021-06-10 04:00:00,3,0.0,33.155,71.58406667,676.713,88.01486667,190.8233333,26.25333333,87.08
2021-06-10 05:00:00,3,0.0,25.87,74.7903,865.039,91.02606667,222.7,26.36833333,87.59833333
2021-06-10 06:00:00,3,0.0,26.87,74.0051,1005.997,89.7714,255.0133333,26.89166667,86.665
2021-06-10 07:00:00,3,0.0,23.05333333,68.77043333,888.532,76.0328,242.7866667,28.465,83.18833333
2021-06-10 08:00:00,3,0.0,23.34166667,59.51161667,670.792,62.3883,210.91,29.66,79.66833333
2021-06-10 09:00:00,3,0.0,18.76833333,40.92855,580.831,42.2509,197.3733333,31.055,71.88
2021-06-10 10:00:00,3,0.0,14.75333333,28.0709,577.775,25.3129,208.29,32.51333333,64.77
2021-06-10 11:00:00,3,0.0,10.91833333,16.22746667,495.072,10.75876667,230.56,33.195,60.51333333
2021-06-10 12:00:00,3,0.0,9.533333333,38.57295,541.485,20.4197,231.4333333,32.13,65.82
2021-06-10 13:00:00,3,0.0,9.911666667,91.77025,648.445,74.55856667,192.57,30.715,70.14166667
2021-06-10 14:00:00,3,0.0,13.34,76.98231667,549.316,61.60413333,182.9633333,30.74,67.605
2021-06-10 15:00:00,3,0.0,12.345,84.73616667,613.301,69.50853333,188.2033333,30.235,70.34166667
2021-06-10 16:00:00,3,0.0,13.92666667,107.6378333,855.489,88.76766667,187.7666667,28.49833333,78.46166667
2021-06-10 17:00:00,3,0.0,9.67,85.7831,777.943,77.2561,204.36,29.10666667,73.29666667
2021-06-10 18:00:00,3,0.0,12.39833333,71.0606,645.389,66.811,182.5266667,28.655,71.60333333
2021-06-10 19:00:00,3,0.0,9.57,75.7718,585.033,69.32033333,171.1733333,28.02333333,72.31166667
2021-06-10 20:00:00,3,0.0,24.57,85.16148333,696.768,85.0664,177.2866667,27.05166667,79.02833333
2021-06-10 21:00:00,3,0.0,27.32333333,83.29663333,691.802,83.2785,169.8633333,26.69666667,82.015
2021-06-10 22:00:00,3,0.0,26.29166667,70.76615,565.551,73.3039,148.4666667,26.59,82.17333333
2021-06-10 23:00:00,3,0.0,23.29666667,69.55563333,568.225,77.5384,149.7766667,26.51,82.63666667
2021-06-11 00:00:00,3,0.0,15.57666667,76.49156667,451.142,78.16573333,131.0,26.41333333,83.49
2021-06-11 01:00:00,3,0.0,14.55689655,78.62153448,395.5675862,82.58086207,123.7724138,26.42413793,83.91896552
2021-06-11 02:00:00,3,0.0,24.38166667,70.01366667,472.152,82.4316,133.1833333,26.58166667,83.78833333
2021-06-11 03:00:00,3,0.0,27.945,29.90303333,512.071,53.0724,148.4666667,27.20333333,82.51833333
2021-06-11 04:00:00,3,0.0,20.85166667,38.2785,516.273,57.33826667,157.6366667,27.28,82.555
2021-06-11 05:00:00,3,0.0,24.76333333,75.11746667,623.233,84.53316667,162.44,26.035,87.16
2021-06-11 06:00:00,3,0.0,46.81,78.81445,877.454,88.42263333,222.2633333,26.38333333,86.91
2021-06-11 07:00:00,3,0.0,26.705,74.03781667,1044.77,79.07536667,239.2933333,27.985,81.93166667
2021-06-11 08:00:00,3,0.0,14.98333333,46.55581667,757.315,51.03356667,188.2033333,30.105,72.19333333
2021-06-11 09:00:00,3,0.0,10.125,31.2117,605.47,29.70423333,188.64,32.395,63.445
2021-06-11 10:00:00,3,0.0,7.806666667,25.25726667,544.923,19.4787,196.5,33.17166667,58.77166667
2021-06-11 11:00:00,3,0.0,7.111666667,27.38385,487.623,14.64823333,218.77,34.04,56.70333333
2021-06-11 12:00:00,3,0.0,8.62,20.18618333,482.466,6.241966667,259.8166667,34.56,55.83666667
2021-06-11 13:00:00,3,0.0,7.546666667,33.60001667,446.749,7.4339,278.1566667,34.415,55.66333333
2021-06-11 14:00:00,3,0.0,10.06666667,77.11318333,671.174,41.15306667,247.1533333,33.3,59.97666667
2021-06-11 15:00:00,3,0.0,10.80517241,84.91667241,642.9455172,50.22993103,226.7655172,33.26724138,60.23965517
2021-06-11 16:00:00,3,0.0,15.94666667,85.16148333,785.774,53.51153333,270.2966667,31.49833333,66.08
2021-06-11 17:00:00,3,0.0,5.696666667,152.03435,671.174,113.4846,169.4266667,24.91,92.79666667
2021-06-11 18:00:00,3,0.0,11.7245283,147.4842642,1317.683774,126.2360377,257.0566038,25.46037736,91.66415094
2021-06-11 20:00:00,3,0.0,22.41666667,105.1513667,773.168,100.3106,176.4133333,26.71666667,88.93
2021-06-11 21:00:00,3,0.0,14.35666667,91.0832,588.471,86.88566667,145.8466667,26.42166667,89.57166667
2021-06-11 22:00:00,3,0.0,7.169811321,93.92769811,505.1049057,90.51354717,99.36226415,24.63773585,91.73396226
2021-06-11 23:00:00,3,0.0,11.14833333,89.64366667,592.673,89.42636667,98.68666667,24.67833333,89.87166667
2021-06-12 00:00:00,3,0.0,10.89661017,83.84338983,535.5122034,86.41250847,92.81016949,24.7440678,89.53220339
2021-06-12 01:00:00,3,0.0,7.18,73.4162,527.16,77.5384,104.8,25.1,88.02
2021-06-12 02:00:00,3,0.0,8.035,77.21133333,496.409,79.8909,98.68666667,25.09,88.46
2021-06-12 03:00:00,3,0.0,10.98333333,77.17861667,524.677,79.54586667,102.18,25.11,88.915
2021-06-12 04:00:00,3,0.0,14.18833333,76.98231667,577.966,81.92973333,113.97,25.19,89.18166667
2021-06-12 05:00:00,3,0.0,13.43666667,79.82866667,631.446,84.53316667,124.0133333,25.42333333,88.865
2021-06-12 06:00:00,3,0.0,13.67,80.97375,784.055,85.69373333,156.7633333,25.635,88.72666667
2021-06-12 07:00:00,3,0.0,20.04166667,78.22555,1115.058,83.1844,209.6,26.435,86.655
2021-06-12 08:00:00,3,0.0,16.31186441,68.37228814,821.6237288,72.24966102,164.3050847,27.90677966,82.34745763
2021-06-12 09:00:00,3,0.0,14.785,47.63546667,687.027,48.5556,164.1866667,29.55333333,75.49
2021-06-12 10:00:00,3,0.0,15.135,42.49895,692.375,40.9335,172.4833333,30.74166667,69.50666667
2021-06-12 11:00:00,3,0.0,10.9,26.07518333,580.449,23.36816667,191.6966667,32.23666667,62.11333333
2021-06-12 12:00:00,3,0.0,10.035,22.14918333,674.23,12.64076667,215.2766667,33.13666667,58.89833333
2021-06-12 13:00:00,3,0.0,8.735,18.22318333,595.538,5.8342,234.9266667,33.245,56.185
2021-06-12 14:00:00,3,0.0,9.491666667,44.59281667,649.591,23.83866667,235.8,32.83833333,56.56833333
2021-06-12 15:00:00,3,0.0,10.39333333,68.41055,680.915,41.4981,218.77,32.195,58.71666667
2021-06-12 16:00:00,3,0.0,11.38333333,85.22691667,783.482,59.78486667,214.4033333,31.21833333,62.32333333
2021-06-12 17:00:00,3,0.0,13.57166667,84.31085,803.537,69.13213333,225.32,30.31166667,63.55166667
2021-06-12 18:00:00,3,0.0,16.93,87.09176667,861.41,78.91853333,219.2066667,29.42,66.515
2021-06-12 19:00:00,3,0.0,27.20166667,87.41893333,1094.048,84.72136667,250.6466667,28.905,69.25
2021-06-12 20:00:00,3,0.0,28.26,85.81581667,896.554,82.18066667,202.1766667,28.17166667,73.18
2021-06-12 21:00:00,3,0.0,23.79666667,91.18135,765.528,89.2068,182.5266667,27.64166667,76.56833333
2021-06-12 22:00:00,3,0.0,25.76333333,82.02068333,738.406,83.2785,173.7933333,27.50333333,78.14
2021-06-12 23:00:00,3,0.0,29.08166667,76.39341667,726.182,78.79306667,172.0466667,27.405,78.575
2021-06-13 00:00:00,3,0.0,17.83166667,75.21561667,754.259,79.2322,158.0733333,27.17,80.15
2021-06-13 01:00:00,3,0.0,28.2,73.9847931,792.1231034,82.90534483,168.9448276,26.95862069,81.82413793
2021-06-13 02:00:00,3,0.0,22.45666667,78.45456667,695.622,85.9133,159.3833333,26.695,84.375
2021-06-13 03:00:00,3,0.0,13.66833333,74.0051,598.021,81.89836667,142.79,26.67333333,84.075
2021-06-13 04:00:00,3,0.0,12.22333333,70.20996667,517.037,74.58993333,130.1266667,26.42833333,83.45333333
2021-06-13 05:00:00,3,0.0,14.81333333,69.03216667,611.582,75.21726667,130.5633333,26.13,83.18333333
2021-06-13 06:00:00,3,0.0,15.83,68.41055,685.308,74.6213,148.9033333,26.575,81.75333333
2021-06-13 07:00:00,3,0.0,10.7,65.53148333,664.298,66.46596667,158.0733333,27.96666667,78.38
2021-06-13 08:00:00,3,0.0,10.91166667,54.93128333,607.189,47.8969,151.5233333,29.26166667,72.73833333
2021-06-13 09:00:00,3,0.0,8.563333333,55.06215,522.767,42.37636667,152.3966667,30.935,68.76166667
2021-06-13 10:00:00,3,0.0,10.78833333,56.5344,529.452,40.21206667,162.8766667,31.68666667,67.34833333
2021-06-13 11:00:00,3,0.0,14.005,47.96263333,506.532,28.5123,186.8933333,32.66166667,63.43833333
2021-06-13 12:00:00,3,0.0,13.805,41.09213333,467.186,20.4197,206.98,33.19166667,60.755
2021-06-13 13:00:00,3,0.0,16.37666667,58.33381667,504.622,20.16876667,207.8533333,32.805,61.815
2021-06-13 14:00:00,3,0.0,25.64,88.5313,590.572,34.94246667,201.74,32.20666667,64.48166667
2021-06-13 15:00:00,3,0.0,31.65833333,110.5823333,673.657,53.29196667,190.3866667,31.52,67.13166667
2021-06-13 16:00:00,3,0.0,19.29833333,96.80861667,635.457,59.12616667,183.4,31.40833333,65.955
2021-06-13 17:00:00,3,0.0,15.78833333,86.20841667,639.659,57.0246,186.02,30.19666667,68.51666667
2021-06-13 18:00:00,3,0.0,35.72,93.70053333,997.784,79.044,236.6733333,28.53833333,76.05833333
2021-06-13 19:00:00,3,0.0,33.51666667,102.1414333,1131.484,90.336,258.07,28.71,76.605
2021-06-13 20:00:00,3,0.0,17.73333333,78.3237,716.441,70.54363333,187.33,28.25333333,77.34166667
2021-06-13 21:00:00,3,0.0,20.04666667,73.44891667,730.002,69.9163,182.9633333,28.01333333,78.13833333
2021-06-13 22:00:00,3,0.0,18.92166667,79.37063333,742.226,79.985,177.2866667,28.285,78.455
2021-06-13 23:00:00,3,0.0,20.07833333,73.15446667,683.971,74.02533333,165.4966667,28.375,79.445
2021-06-14 00:00:00,3,0.0,17.61166667,71.35505,597.83,70.35543333,154.58,28.16,80.925
2021-06-14 01:00:00,3,0.0,14.94655172,77.33543103,565.4917241,72.19741379,132.8068966,27.69827586,82.62758621
2021-06-14 02:00:00,3,0.0,14.18461538,77.80275,531.5676923,71.44361538,129.4884615,27.49615385,82.60192308
2021-06-14 13:00:00,3,0.0,15.93333333,3.053555556,625.2066667,0.0,349.3333333,36.06666667,50.98888889
2021-06-14 14:00:00,3,0.0,12.99166667,13.18481667,576.438,0.0,349.77,35.61,52.03666667
2021-06-14 15:00:00,3,0.0,13.205,61.11473333,602.223,21.2666,297.37,34.45,55.19
2021-06-14 16:00:00,3,0.0,14.70833333,112.2836,670.983,62.35693333,224.4466667,30.145,67.79833333
2021-06-14 17:00:00,3,0.0,19.89666667,135.4797167,864.275,97.1112,196.9366667,27.85166667,74.18333333
2021-06-14 18:00:00,3,0.0,23.935,116.9620833,859.882,97.1112,196.0633333,28.05333333,73.885
2021-06-14 19:00:00,3,0.0,18.7,100.40745,772.786,85.8192,177.2866667,27.67666667,75.175
2021-06-14 20:00:00,3,0.0,18.54,88.98933333,703.071,80.04773333,160.6933333,27.45666667,77.35166667
2021-06-14 21:00:00,3,0.0,22.65833333,84.31085,881.465,83.87446667,189.95,27.75833333,77.04333333
2021-06-14 22:00:00,3,0.0,40.40166667,63.92836667,751.203,66.96783333,181.2166667,27.195,79.21666667
2021-06-14 23:00:00,3,0.0,22.65,80.74473333,614.447,81.08283333,161.13,26.76833333,80.53
2021-06-15 00:00:00,3,0.0,16.89666667,77.21133333,587.134,79.01263333,141.0433333,26.67,81.54333333
2021-06-15 01:00:00,3,0.0,11.57,75.60821667,493.544,75.59366667,131.0,26.755,81.20833333
2021-06-15 02:00:00,3,0.0,14.64827586,73.0032931,491.1993103,73.2682069,135.0655172,26.82241379,81.58275862
2021-06-15 03:00:00,3,0.0,14.79333333,77.80023333,493.162,76.47193333,131.0,26.835,82.23666667
2021-06-15 04:00:00,3,0.0,16.765,75.41191667,594.583,78.3853,145.41,26.66166667,83.73166667
2021-06-15 05:00:00,3,0.0,18.61333333,83.26391667,724.081,85.47416667,165.06,26.45166667,85.14833333
2021-06-15 06:00:00,3,0.0,24.09666667,84.50715,934.372,84.9723,212.6566667,27.28833333,84.15
2021-06-15 07:00:00,3,0.0,35.775,79.33791667,1189.357,77.88343333,275.9733333,28.04166667,83.50166667
2021-06-15 08:00:00,3,0.0,32.815,79.63236667,999.694,70.13586667,250.6466667,29.20666667,81.26
2021-06-15 09:00:00,3,0.0,19.82833333,66.67656667,593.819,51.44133333,179.0333333,30.31833333,76.60666667
2021-06-15 10:00:00,3,0.0,17.72833333,51.85591667,575.101,35.13066667,196.5,32.30666667,69.01
2021-06-15 11:00:00,3,0.0,16.35,24.30848333,601.077,11.32336667,228.3766667,33.89833333,61.495
2021-06-15 12:00:00,3,0.0,14.52,15.3114,565.742,2.948466667,263.7466667,34.565,58.55833333
2021-06-15 13:00:00,3,0.0,12.49491525,122.4046949,652.2488136,77.95945763,209.1559322,28.32881356,85.33389831
2021-06-15 14:00:00,3,0.0,8.673333333,139.7983167,616.166,104.3255333,135.3666667,25.70833333,91.74
2021-06-15 15:00:00,3,0.0,19.21333333,132.4370667,854.343,111.1948333,160.6933333,25.64166667,92.12666667
2021-06-15 16:00:00,3,0.0,16.35166667,117.9108667,979.448,104.6078333,173.3566667,24.53,93.79166667
2021-06-15 17:00:00,3,0.0,9.191666667,107.86685,898.655,102.9767667,170.3,25.44,91.73166667
2021-06-15 18:00:00,3,0.0,14.31333333,92.88261667,1424.86,98.86773333,293.0033333,26.41333333,88.50666667
2021-06-15 20:00:00,3,0.0,18.99333333,75.70636667,1415.31,87.73256667,315.2733333,27.16333333,83.95833333
2021-06-15 21:00:00,3,0.0,18.62666667,76.13168333,1850.599,87.8894,399.1133333,27.865,81.15333333
2021-06-15 22:00:00,3,0.0,12.85666667,76.19711667,1645.656,87.26206667,365.49,27.22833333,82.35166667
2021-06-15 23:00:00,3,0.0,14.44528302,89.74243396,1308.818491,95.12977358,284.245283,26.33018868,86.08490566
2021-06-16 00:00:00,3,0.0,16.13333333,88.49858333,767.438,91.59066667,184.2733333,26.37833333,86.955
2021-06-16 01:00:00,3,0.0,21.73,82.18426667,695.049,89.83413333,182.5266667,26.505,87.23666667
2021-06-16 02:00:00,3,0.0,44.78666667,82.90403333,776.033,92.0298,183.4,26.48333333,87.61666667
2021-06-16 03:00:00,3,0.0,29.09,83.29663333,648.636,89.55183333,160.2566667,26.275,88.64333333
2021-06-16 04:00:00,3,0.0,40.39833333,82.11883333,673.084,86.4779,168.99,26.135,89.46
2021-06-16 05:00:00,3,0.0,35.05666667,82.67501667,918.901,89.55183333,228.3766667,26.205,89.54833333
2021-06-16 06:00:00,3,0.0,41.91166667,82.41328333,1059.286,88.5481,249.7733333,27.01,87.62166667
2021-06-16 07:00:00,3,0.0,21.21333333,71.2569,926.35,70.07313333,247.1533333,28.615,82.86333333
2021-06-16 08:00:00,3,0.0,12.17166667,62.52155,614.447,57.0246,188.2033333,29.08,81.16666667
2021-06-16 09:00:00,3,0.0,12.23,63.47033333,562.686,53.95066667,178.5966667,29.98333333,78.165
2021-06-16 10:00:00,3,0.0,12.74666667,53.9825,504.431,38.36143333,185.5833333,31.085,74.21333333
2021-06-16 11:00:00,3,0.0,15.16,67.23275,625.716,44.91706667,198.2466667,31.94166667,71.51333333
2021-06-16 12:00:00,3,0.0,12.17166667,14.98423333,539.957,7.528,265.4933333,33.96,63.99166667
2021-06-16 13:00:00,3,0.0,11.32,41.19028333,563.832,16.6557,252.3933333,33.84166667,62.41
2021-06-16 14:00:00,3,0.0,12.83833333,9.651416667,683.016,0.125466667,316.1466667,35.13,57.79666667
2021-06-16 15:00:00,3,0.0,13.14333333,41.05941667,670.028,12.64076667,297.8066667,34.77166667,57.60166667
2021-06-16 16:00:00,3,0.0,14.69666667,83.0349,773.932,46.51676667,262.0,33.65333333,60.645
2021-06-16 17:00:00,3,0.0,16.61833333,96.80861667,995.874,63.36066667,279.03,32.095,67.14166667
2021-06-16 18:00:00,3,0.0,24.47833333,98.3463,1213.614,80.61233333,293.0033333,30.5,71.27
2021-06-16 19:00:00,3,0.0,44.16333333,96.35058333,1339.674,92.9708,313.09,29.89166667,72.49333333
2021-06-16 20:00:00,3,0.0,54.96333333,94.45301667,1552.448,94.44503333,317.02,28.78833333,76.295
2021-06-16 21:00:00,3,0.0,42.37666667,78.94531667,1587.401,89.55183333,337.5433333,29.25166667,74.94333333
2021-06-16 22:00:00,3,0.0,18.7,52.34666667,893.498,60.6004,201.74,28.75,75.545
2021-06-16 23:00:00,3,0.0,23.02586207,60.92068966,1092.651724,72.61924138,206.437931,28.69655172,75.66551724
2021-06-17 00:00:00,3,0.0,54.40333333,84.63801667,990.144,86.35243333,241.4766667,27.64,79.81166667
2021-06-17 01:00:00,3,0.0,57.195,80.84288333,848.995,86.91703333,228.3766667,28.18666667,78.33666667
2021-06-17 02:00:00,3,0.0,49.77666667,38.6711,803.728,54.17023333,217.0233333,29.135,75.905
2021-06-17 03:00:00,3,0.0,52.1,21.49485,821.682,40.68256667,227.5033333,29.785,74.665
2021-06-17 04:00:00,3,0.0,58.84333333,43.67675,898.464,63.1411,239.2933333,28.955,77.36666667
2021-06-17 05:00:00,3,0.0,57.15166667,59.54433333,1338.91,75.97006667,316.1466667,28.69833333,78.55166667
2021-06-17 06:00:00,3,0.0,46.92,58.03936667,1392.772,67.53243333,323.1333333,28.59333333,80.77
2021-06-17 07:00:00,3,0.0,32.27,84.50715,997.593,71.82966667,252.3933333,29.43,79.34833333
2021-06-17 08:00:00,3,0.0,43.87333333,81.2682,926.732,58.74976667,240.6033333,30.83,74.33166667
2021-06-17 09:00:00,3,0.0,22.47833333,60.88571667,670.601,38.89466667,223.5733333,32.785,66.575
2021-06-17 10:00:00,3,0.0,16.52666667,56.76341667,466.231,25.34426667,202.6133333,32.92,64.25
2021-06-17 11:00:00,3,0.0,14.26166667,51.2343,468.905,19.07093333,220.9533333,34.28833333,59.32333333
2021-06-17 12:00:00,3,0.0,11.845,28.23448333,447.513,4.642266667,263.31,34.935,54.67833333
2021-06-17 13:00:00,3,0.0,11.64166667,12.9558,462.411,0.0,305.23,35.70333333,51.335
2021-06-17 14:00:00,3,0.0,15.81666667,36.74081667,644.052,0.125466667,322.26,35.72333333,51.61833333
2021-06-17 15:00:00,3,0.0,13.44666667,62.29253333,576.438,13.7386,300.8633333,34.74333333,53.04333333
2021-06-17 16:00:00,3,0.0,13.34833333,91.41036667,680.533,45.57576667,263.7466667,34.00333333,54.78833333
2021-06-17 17:00:00,3,0.0,16.81166667,98.90248333,911.452,61.57276667,284.27,33.23833333,57.78333333
2021-06-17 18:00:00,3,0.0,25.30333333,98.11728333,1103.789,71.8924,296.9333333,32.30833333,61.145
2021-06-17 19:00:00,3,0.0,32.06666667,120.1356,937.428,82.2434,244.5333333,30.26333333,71.24
2021-06-17 20:00:00,3,0.0,25.67166667,124.6832167,747.765,90.55556667,200.8666667,28.47333333,80.07166667
2021-06-17 21:00:00,3,0.0,11.32666667,109.5026833,867.713,98.11493333,200.8666667,27.18333333,84.87666667
2021-06-17 22:00:00,3,0.0,12.78833333,104.2353,965.505,102.7572,213.0933333,27.535,84.03166667
2021-06-17 23:00:00,3,0.0,32.82857143,84.23373214,931.7389286,89.36139286,204.9214286,27.71071429,83.55714286
2021-06-18 00:00:00,3,0.0,73.38166667,45.7379,816.525,59.53393333,198.6833333,28.35666667,80.61166667
